Date,Open,High,Low,Close,Volume,Adj Close
9/1/2008,62.5,62.5,61.3,61.65,4832700,43.562
8/29/2008,64.8,64.85,62.2,63.5,15941400,44.501
8/28/2008,65.6,66.3,65.35,65.85,2375500,46.148
8/27/2008,66.5,67,65.75,65.9,3079100,46.183
8/26/2008,66.7,66.9,65.9,66.9,3226500,46.884
8/25/2008,67,68,66.2,67,5119900,46.954
8/22/2008,66.05,66.05,66.05,66.05,0,46.288
8/21/2008,68,68,66.05,66.05,3848500,46.288
8/20/2008,67.5,68,66.8,68,3158600,47.655
8/19/2008,66.95,67.5,66,66.7,2765900,46.744
8/18/2008,66.05,66.55,65.55,66.5,3848600,46.604
8/15/2008,66.58,66.58,66.58,66.58,0,46.66
8/14/2008,67.89,67.89,67.89,67.89,0,47.578
8/13/2008,67.51,67.51,67.51,67.51,0,47.312
8/12/2008,67.2,69,66.45,66.85,5809600,46.849
8/11/2008,66.15,67.95,65.55,67.4,5972400,47.234
8/8/2008,65.95,66.55,64.4,65.9,3831500,46.183
8/7/2008,65.86,65.86,65.86,65.86,0,46.155
8/6/2008,65,65,65,65,0,45.553
8/5/2008,65,65.95,64.25,65,3519100,45.553
8/4/2008,64.3,65.1,64.15,64.95,1149300,45.517
8/1/2008,64.21,64.21,64.21,64.21,0,44.999
7/31/2008,65.25,65.35,64,64.1,3221200,44.922
7/30/2008,64.77,64.77,64.77,64.77,0,45.391
7/29/2008,64.5,64.7,63.6,64.1,1510000,44.922
7/28/2008,64.5,65,63.95,64.9,3332700,45.482
7/25/2008,63.6,64.5,63.6,64.5,3785200,45.202
7/24/2008,63.2,63.6,62.9,63.35,3144200,44.396
7/23/2008,63.3,64,62.95,63.5,5885100,44.501
7/22/2008,63.95,64.3,63.55,63.6,2256600,44.571
7/21/2008,64,64.8,62,64.6,2752200,45.272
7/18/2008,63.1,63.7,62.95,63.1,2616900,44.221
7/17/2008,64,64.5,62.85,63,2442300,44.151
7/16/2008,62.75,63.85,62.75,63.8,2225100,44.712
7/15/2008,63.5,63.5,62.55,62.9,4512300,44.081
7/14/2008,63.2,64.9,63,64.25,2155100,45.027
7/11/2008,62.95,64.35,62.95,64.2,3419500,44.992
7/10/2008,63,63.95,62.9,63.3,2722400,44.361
7/9/2008,64.25,64.7,62,63,5364500,44.151
7/8/2008,64.4,64.7,62.55,63.25,5381500,44.326
7/7/2008,64.8,65.2,64.55,65.2,3161800,45.693
7/4/2008,66,66.25,65,65.2,3816400,45.693
7/3/2008,66.95,67.05,65.95,66.4,3232800,46.534
7/2/2008,65.1,67.2,65.1,66.5,4997400,46.604
7/1/2008,66.8,66.8,66.8,66.8,0,46.814
6/30/2008,67,67,65.7,66.8,5021100,46.814
6/27/2008,64.8,66.95,64.5,65.9,5751000,46.183
6/26/2008,68,68.2,66.1,66.4,3759500,46.534
6/25/2008,66.6,68,66.5,67.7,5175200,47.445
6/24/2008,66.3,66.6,64.6,66.5,5452200,46.604
6/23/2008,66.15,66.45,65.7,66.3,3502100,46.464
6/20/2008,64.65,66.8,64.65,65.15,5166700,45.658
6/19/2008,65,65.6,64.25,64.25,2649900,45.027
6/18/2008,66.35,66.35,65.45,66.1,3207500,46.323
6/17/2008,65.6,66.2,65.2,66.2,3159900,46.393
6/16/2008,64.3,66,64.3,66,3886600,46.253
6/13/2008,64.45,65.4,64.05,64.3,3016100,45.062
6/12/2008,64.6,65.2,64.1,65,4954900,45.553
6/11/2008,63.25,65.05,63.25,65,3873900,45.553
6/10/2008,64.4,65.7,63.85,64,4368300,44.852
6/9/2008,66.15,66.15,66.15,66.15,0,46.358
6/6/2008,67.4,67.7,66,66.15,3248600,46.358
6/5/2008,66.05,68,65.3,67.7,4844200,47.445
6/4/2008,66.25,66.5,65,66.05,6714300,46.288
6/3/2008,64.7,66.1,64.55,65.6,5664200,45.973
6/2/2008,66,66.15,64.7,64.7,18553600,45.342
5/30/2008,64,70.5,63.6,70.5,31400300,49.407
5/29/2008,65,65,64,64.7,6664100,44.978
5/28/2008,62.9,64.2,62.85,64.2,9483800,44.63
5/27/2008,61.7,63,61.7,62.95,5935700,43.761
5/26/2008,61.5,62.2,61.1,61.75,4557300,42.927
5/23/2008,61.8,62,61.4,61.5,3312800,42.753
5/22/2008,61.2,62,60.6,61.6,3951100,42.823
5/21/2008,60.9,62.05,60.6,61.95,3735600,43.066
5/20/2008,61.4,61.5,60.5,60.85,4881600,42.301
5/19/2008,62,62.25,61.35,61.55,3357700,42.788
5/16/2008,61.85,62.3,61.4,61.8,3991900,42.962
5/15/2008,62.3,62.3,60.8,61.6,2935700,42.823
5/14/2008,61.55,62.15,61,61.85,3957200,42.997
5/13/2008,60.4,62.1,60.3,61.9,5476900,43.031
5/12/2008,60.7,60.7,60.7,60.7,0,42.197
5/9/2008,61.1,61.1,60,60.7,3233600,42.197
5/8/2008,60.4,61.1,60.2,60.85,4838800,42.301
5/7/2008,60.05,61,59.95,60.2,6282100,41.85
5/6/2008,60,60.2,60,60.15,6875100,41.815
5/5/2008,60.95,60.95,60,60.4,8457700,41.989
5/2/2008,62.8,63.15,60.55,60.8,11597300,42.267
5/1/2008,61.75,61.75,61.75,61.75,0,42.927
4/30/2008,63.2,63.2,61.55,61.75,4041900,42.927
4/29/2008,61.85,63.1,61.65,62.6,5339800,43.518
4/28/2008,61.35,61.8,61.35,61.7,3161500,42.892
4/25/2008,62,62.55,61.3,61.35,4097200,42.649
4/24/2008,62.5,62.9,61.4,61.5,7262300,42.753
4/23/2008,63.6,64,62.25,62.95,5904700,43.761
4/22/2008,64,64.05,63.2,64.05,2782900,44.526
4/21/2008,64.7,65,63.85,64.5,2756300,44.839
4/18/2008,62.95,64.6,62.85,64.5,3417700,44.839
4/17/2008,63,64.05,62.95,63.9,3957200,44.422
4/16/2008,65.2,65.25,63.85,64.6,3839200,44.269
4/15/2008,63.9,64.8,63.5,64.8,4127700,44.406
4/14/2008,63.2,63.5,61.75,63.35,3586800,43.412
4/11/2008,62.2,63.8,62.2,63.7,4150400,43.652
4/10/2008,62.35,63.4,62.35,62.55,2904100,42.864
4/9/2008,62,62.8,61.7,62.5,3443800,42.83
4/8/2008,60.25,61.9,60.25,61.65,3380000,42.247
4/7/2008,61.05,61.7,61,61.1,6015800,41.87
4/4/2008,62,62,62,62,0,42.487
4/3/2008,62,62.9,61.75,62,5476000,42.487
4/2/2008,63.95,64.1,61.8,62.25,7319300,42.658
4/1/2008,62.5,63.4,62.3,63.2,4961900,43.309
3/31/2008,64,64.4,63.2,64.05,4568100,43.892
3/28/2008,64.5,64.8,63.05,64.35,6223900,44.097
3/27/2008,64.4,64.9,63.7,64.45,2415900,44.166
3/26/2008,63.4,65,63.4,64.95,4461900,44.509
3/25/2008,63.35,64.95,62.25,64.3,5445100,44.063
3/24/2008,63.35,63.35,63.35,63.35,0,43.412
3/21/2008,63.35,63.35,63.35,63.35,0,43.412
3/20/2008,62.3,63.6,62.2,63.35,5110700,43.412
3/19/2008,65,65.2,62.15,63.85,9551100,43.755
3/18/2008,65.5,65.5,63.8,65.5,7850000,44.886
3/17/2008,64.2,65.5,62.8,65.45,12060100,44.851
3/14/2008,63.5,64.6,63.5,64.6,10345100,44.269
3/13/2008,61.2,63.6,61.05,63.2,7982500,43.309
3/12/2008,63.6,63.6,61.05,62.8,6448400,43.035
3/11/2008,61.3,62.9,60.7,62.8,12159300,43.035
3/10/2008,57,61,57,60.9,10993700,41.733
3/7/2008,57.5,58.5,57,57.05,6457600,39.095
3/6/2008,58.5,59.1,58.2,58.4,5626600,40.02
3/5/2008,57.5,59.45,57.5,59,5380200,40.431
3/4/2008,59.5,59.9,57.9,58,9297100,39.746
3/3/2008,60.85,60.85,59.5,60.05,6001700,41.151
2/29/2008,61.65,62.2,60,61.5,7646800,42.144
2/28/2008,62.35,62.35,61.3,61.45,4409200,42.11
2/27/2008,63.5,64,61.8,62.35,5684400,42.727
2/26/2008,63.5,63.8,62.2,63.4,2582500,43.446
2/25/2008,61,63.25,61,62.8,7493600,43.035
2/22/2008,59.35,60.95,59.3,60.5,3730200,41.459
2/21/2008,59.9,60.8,59.2,60.2,4228500,41.254
2/20/2008,59.55,59.9,58.65,59.1,5046200,40.5
2/19/2008,61,61.3,59.85,60.1,1883200,41.185
2/18/2008,59.8,61,59.7,60.55,3102700,41.493
2/15/2008,59.7,60.5,59.1,59.75,6993800,40.945
2/14/2008,61.5,62.1,60.4,60.8,7093000,41.665
2/13/2008,62,62,61.05,61.25,5516000,41.973
2/12/2008,61.2,62.35,61,61,6297100,41.802
2/11/2008,62.35,64.25,60.85,60.85,6583000,41.699
2/8/2008,63.05,63.05,63.05,63.05,0,43.207
2/7/2008,63.05,63.05,63.05,63.05,0,43.207
2/6/2008,63,65,62.5,63.05,6159400,43.207
2/5/2008,63.75,67,63.6,65.5,7071800,44.886
2/4/2008,62.75,65,62.75,64.45,8458500,44.166
2/1/2008,61.7,63.4,61.65,62.85,8518900,43.07
1/31/2008,61.5,62.25,61.4,61.75,10519300,42.316
1/30/2008,60.5,62,60,61.8,10017800,42.35
1/29/2008,60.1,61.4,60,60.75,7679700,41.63
1/28/2008,60,61.5,59.4,59.6,9219500,40.842
1/25/2008,61.5,61.8,60,61.55,9222900,42.179
1/24/2008,59.5,61.2,59.2,60,10619300,41.117
1/23/2008,59.5,60.6,58,60.55,13152200,41.493
1/22/2008,58.6,59.25,54,57.8,17973700,39.609
1/21/2008,59.05,60.85,58.6,60.25,6365500,41.288
1/18/2008,59.75,61.1,58.9,60.55,9740500,41.493
1/17/2008,58.6,60.7,58.6,60,8993400,41.117
1/16/2008,60,60.5,58.35,58.5,10523400,40.089
1/15/2008,60.5,61.15,60.3,60.7,8015700,41.596
1/14/2008,59.5,61.35,58.8,61.1,11973900,41.87
1/11/2008,58.3,59.45,57.9,58.7,10828000,40.226
1/10/2008,59,59.1,57.8,58.65,10575100,40.191
1/9/2008,57.3,58.8,57.1,58.45,7983500,40.054
1/8/2008,57.85,59.1,57.6,57.85,12348500,39.643
1/7/2008,54.1,57.35,54.1,57.25,10183300,39.232
1/4/2008,53.9,56.9,53.9,55.7,12459100,38.17
1/3/2008,53.15,53.8,53,53.6,3540700,36.731
1/2/2008,53.5,53.9,53,53.9,1621600,36.936
1/1/2008,53.25,53.25,53.25,53.25,0,36.491
12/31/2007,53.35,53.75,53.2,53.25,1680500,36.491
12/28/2007,54.15,54.15,53.05,53.25,2392300,36.491
12/27/2007,54.7,54.8,53.75,53.75,2647000,36.834
12/26/2007,54.6,54.6,54.6,54.6,0,37.416
12/25/2007,54.6,54.6,54.6,54.6,0,37.416
12/24/2007,54.9,55.15,54.2,54.6,2453000,37.416
12/21/2007,53.7,54.6,53.2,54.55,2941800,37.382
12/20/2007,53.65,53.95,53.05,53.7,1684000,36.799
12/19/2007,53.35,53.85,53.05,53.8,3722900,36.868
12/18/2007,52.3,53.95,52.3,53.9,5226300,36.936
12/17/2007,53.45,54,52.8,52.85,3570800,36.217
12/14/2007,54.3,54.45,53,53.85,5599900,36.902
12/13/2007,53.95,54.1,52.75,53.35,5885300,36.559
12/12/2007,53.15,54.45,53.15,53.6,3817800,36.731
12/11/2007,53.8,54.4,53.5,54.4,3812800,37.279
12/10/2007,54.45,54.45,53.4,54,6398600,37.005
12/7/2007,53.55,54.65,52.85,53.05,6929400,36.354
12/6/2007,53.9,54.9,53.35,54.05,5026700,37.039
12/5/2007,53.45,54.8,53.15,53.9,9201800,36.936
12/4/2007,52,53.8,52,53.7,7096400,36.799
12/3/2007,53.15,53.45,52.3,52.35,4934600,35.874
11/30/2007,53.25,53.25,52.6,52.8,6236400,36.183
11/29/2007,53,53.85,52.85,53.5,10550900,36.306
11/28/2007,51.6,52.85,51.6,52.4,3657400,35.559
11/27/2007,52.5,52.55,51.6,51.95,4000700,35.254
11/26/2007,51.05,53.55,51.05,52.3,7699800,35.492
11/23/2007,51.4,51.5,50.55,50.95,1773300,34.575
11/22/2007,50.2,51.9,50.2,50.75,5653600,34.44
11/21/2007,51.2,51.5,50.3,50.5,6054300,34.27
11/20/2007,50.4,51.6,50.2,51.3,4131800,34.813
11/19/2007,51.5,52.05,50.6,51.15,6529300,34.711
11/16/2007,52,52.1,51.55,51.6,5439500,35.017
11/15/2007,51.8,52.35,51.6,51.75,4038800,35.118
11/14/2007,51.2,51.95,51.1,51.9,5438100,35.22
11/13/2007,51.2,51.4,50.35,50.8,8152700,34.474
11/12/2007,51.1,51.9,51.1,51.45,4933000,34.915
11/9/2007,51.7,52.2,51.7,51.9,4687200,35.22
11/8/2007,51.8,52.15,51.7,51.85,4864500,35.186
11/7/2007,52.8,52.85,52.2,52.75,3578700,35.797
11/6/2007,52.5,52.95,52.1,52.4,4438800,35.559
11/5/2007,52.1,52.6,51.9,52.3,3512600,35.492
11/2/2007,52.1,52.65,51.9,52.15,5198100,35.39
11/1/2007,52.65,52.9,52.1,52.4,4444800,35.559
10/31/2007,52.25,52.7,52,52.4,5382200,35.559
10/30/2007,52.25,52.9,51.95,52.1,7253900,35.356
10/29/2007,52.5,52.85,52.3,52.85,5737900,35.865
10/26/2007,52.5,52.75,52.25,52.45,5185700,35.593
10/25/2007,52.35,52.95,51.9,52.3,3694500,35.492
10/24/2007,52.05,52.95,52.05,52.15,3805700,35.39
10/23/2007,52.5,52.9,52,52.3,2740600,35.492
10/22/2007,52.55,52.6,51.7,52.05,4291700,35.322
10/19/2007,52.6,52.6,52.6,52.6,0,35.695
10/18/2007,52.4,52.7,52.2,52.6,4118600,35.695
10/17/2007,53.5,53.5,51.85,52.55,2362600,35.661
10/16/2007,52,52.5,51.65,51.85,3720000,35.186
10/15/2007,52.4,52.65,51.6,52.4,3113000,35.559
10/12/2007,52.5,52.6,51.85,52.25,3736000,35.458
10/11/2007,52.3,52.85,52,52.45,4915400,35.593
10/10/2007,53.5,53.5,52.2,52.95,3111100,35.933
10/9/2007,53,53.2,52.45,53,2876000,35.967
10/8/2007,52.9,53.3,52.3,52.55,2027900,35.661
10/5/2007,52.4,52.95,51.95,52.9,4086200,35.899
10/4/2007,51.9,52.6,51.7,52.15,5191100,35.39
10/3/2007,53.5,53.65,51.4,52.65,7233500,35.729
10/2/2007,53.25,54.1,53.25,53.6,4779100,36.374
10/1/2007,53.6,53.6,53.6,53.6,0,36.374
9/28/2007,54,54.15,53.45,53.6,5330600,36.374
9/27/2007,53.85,54.1,53.75,53.85,4557000,36.543
9/26/2007,53.65,53.65,53.65,53.65,0,36.408
9/25/2007,53.6,53.8,53,53.65,2739000,36.408
9/24/2007,53.55,54,53.05,53.7,4159200,36.442
9/21/2007,53.75,54.3,53.5,53.6,2961300,36.374
9/20/2007,54,54.5,53.65,53.65,5054400,36.408
9/19/2007,55.15,55.15,53.55,53.75,4899400,36.476
9/18/2007,54.2,54.2,53.4,53.45,2269800,36.272
9/17/2007,54.35,54.35,53.5,53.7,1853700,36.442
9/14/2007,54.3,54.5,54.1,54.35,2758500,36.883
9/13/2007,54.15,54.65,53.7,54.25,2903700,36.815
9/12/2007,53.9,54.45,53.8,54.15,2697200,36.747
9/11/2007,53.95,54.4,53.45,53.95,2097600,36.611
9/10/2007,53.75,55,53.15,53.9,3734500,36.577
9/7/2007,54.8,55.1,54,55.05,7772400,37.358
9/6/2007,53,54.55,53,53.85,6056000,36.543
9/5/2007,53.3,53.8,52.5,53.75,3398500,36.476
9/4/2007,53.25,53.25,52.5,52.5,2859000,35.627
9/3/2007,53.2,53.6,52.8,53.15,4316500,35.715
8/31/2007,54,54.5,53.65,53.75,4595500,36.119
8/30/2007,53.3,54,53,54,3055500,36.287
8/29/2007,53,53.5,52.65,53.4,2650700,35.883
8/28/2007,53.9,54.35,53.4,53.45,4127900,35.917
8/27/2007,53.8,54.1,53.7,54.05,2782000,36.32
8/24/2007,53.4,53.85,53.15,53.4,2454100,35.883
8/23/2007,53,53.5,52.65,53.45,4069300,35.917
8/22/2007,51.8,52.6,51.65,52.5,2616200,35.279
8/21/2007,52.2,53.5,51,51.35,4546700,34.506
8/20/2007,51.85,52.45,50.15,52.35,4615900,35.178
8/17/2007,50.35,50.9,48.5,50.25,7002100,33.767
8/16/2007,51,51,50.05,50.45,6049000,33.901
8/15/2007,51.3,52,51,51.4,2883600,34.54
8/14/2007,51.3,52.45,50.15,52,5416300,34.943
8/13/2007,51,51.4,50.7,50.75,1794200,34.103
8/10/2007,50.5,51.45,50.5,50.9,2924500,34.204
8/9/2007,51.95,52.35,51.45,51.5,3420100,34.607
8/8/2007,51.55,51.95,51.4,51.95,3181500,34.909
8/7/2007,51.8,52.05,51.4,51.75,3037100,34.775
8/6/2007,52,52.55,51.05,51.55,3388100,34.64
8/3/2007,52.1,53,52.1,52.15,3185100,35.044
8/2/2007,52.35,52.6,52,52.1,2253200,35.01
8/1/2007,52.55,52.85,52,52.35,5379300,35.178
7/31/2007,52.9,53.1,52.6,52.95,4502300,35.581
7/30/2007,52.4,53.45,52.35,52.95,3902200,35.581
7/27/2007,53.65,53.65,52.75,52.8,4957600,35.48
7/26/2007,54,54.35,53.5,53.65,3057200,36.051
7/25/2007,53.5,54.2,53.35,54,3398200,36.287
7/24/2007,53.7,53.85,53.45,53.55,3701800,35.984
7/23/2007,53.8,53.85,53,53.2,4014400,35.749
7/20/2007,53.45,54,53.4,53.85,2274300,36.186
7/19/2007,53,54,52.9,53.6,5661200,36.018
7/18/2007,53.3,53.3,52.45,52.85,3550800,35.514
7/17/2007,53.4,53.45,52.95,53.2,3995200,35.749
7/16/2007,52.5,53.1,52.2,52.65,4372000,35.379
7/13/2007,52.3,52.35,52.05,52.1,5201200,35.01
7/12/2007,52.1,52.6,52.1,52.1,4237000,35.01
7/11/2007,52.7,53.15,52.2,52.25,3270100,35.111
7/10/2007,52.15,52.8,52.15,52.3,4114400,35.144
7/9/2007,52.85,52.9,52.25,52.55,3659200,35.312
7/6/2007,52.7,53,52.35,52.75,1810400,35.447
7/5/2007,52.4,52.95,52.05,52.7,2063600,35.413
7/4/2007,52.6,52.6,52.15,52.15,4044600,35.044
7/3/2007,52.1,53.2,52.1,52.55,4427800,35.312
7/2/2007,52.45,52.45,52.45,52.45,0,35.245
6/29/2007,53.15,53.25,52.3,52.45,4141400,35.245
6/28/2007,53.6,54,52.65,53.2,3666100,35.749
6/27/2007,52.7,53.25,52.5,53.2,3881200,35.749
6/26/2007,52.45,53.25,52,52.9,3844300,35.547
6/25/2007,52.7,52.95,52,52.05,3831100,34.976
6/22/2007,52.5,52.9,52.5,52.7,4596400,35.413
6/21/2007,52.5,53.1,52.5,52.55,5379100,35.312
6/20/2007,52,53.65,52,52.95,10448300,35.581
6/19/2007,53.5,53.5,53.5,53.5,0,35.951
6/18/2007,54.3,54.3,53.15,53.5,3687000,35.951
6/15/2007,54.2,54.3,53.45,53.9,4037300,36.219
6/14/2007,53.9,54.7,53.45,54.15,3032800,36.387
6/13/2007,53.15,53.6,53.1,53.5,1614300,35.951
6/12/2007,53.6,53.75,53,53.6,2307200,36.018
6/11/2007,54.3,54.3,53.4,54,3744500,36.287
6/8/2007,54.25,54.25,53.55,53.75,5902300,36.119
6/7/2007,54.45,54.8,54.2,54.3,3767000,36.488
6/6/2007,54.5,54.85,54.3,54.45,2661500,36.589
6/5/2007,55.3,55.3,54.2,54.4,6968000,36.555
6/4/2007,55.5,55.5,54.65,54.7,2417000,36.757
6/1/2007,55,55.5,54.6,55.05,7677400,36.992
5/31/2007,54.8,55.5,54.5,55,18570100,36.609
5/30/2007,54.35,54.95,54,54.8,5209000,36.476
5/29/2007,55,55.05,54.6,54.65,3710600,36.376
5/28/2007,54.35,55.1,54.35,54.75,2979900,36.443
5/25/2007,54.45,55,54.3,54.55,4201900,36.31
5/24/2007,55.05,55.05,55.05,55.05,0,36.642
5/23/2007,55.75,55.8,55,55.05,4973700,36.642
5/22/2007,56,56.25,55.25,55.45,6949600,36.909
5/21/2007,57.25,57.25,56.4,56.4,2105600,37.541
5/18/2007,56.7,56.9,56.4,56.8,2398800,37.807
5/17/2007,57.45,57.45,56.55,57.1,4720200,38.007
5/16/2007,57.4,57.4,56.75,56.9,1603500,37.874
5/15/2007,56.9,57.3,56.7,57.2,2665600,38.074
5/14/2007,58.25,58.3,56.8,56.85,5631000,37.841
5/11/2007,56.9,57.8,56.8,57.15,2601300,38.04
5/10/2007,58,58.05,57.2,57.45,2427700,38.24
5/9/2007,58,58.55,57.5,58,1872200,38.606
5/8/2007,58.05,58.15,57.05,57.25,4491500,38.107
5/7/2007,59.6,59.6,57.75,58.1,2736900,38.673
5/4/2007,60,60,58.45,58.45,1449300,38.906
5/3/2007,58.15,59.55,58.15,59.05,3492000,39.305
5/2/2007,58.5,58.95,58.1,58.55,2368900,38.972
5/1/2007,57.35,57.35,57.35,57.35,0,38.173
4/30/2007,59.5,59.5,57.2,57.35,2870400,38.173
4/27/2007,58.75,59.1,58,58.65,2551000,39.039
4/26/2007,58.95,59.9,58.7,58.9,3332200,39.205
4/25/2007,58.45,59.15,58,58.95,3196600,39.238
4/24/2007,57.85,58.5,57.4,58.3,1320500,38.806
4/23/2007,58.1,58.55,57.65,57.85,4069900,38.506
4/20/2007,57,57.5,56.75,56.9,1431900,37.874
4/19/2007,57,57.05,56,56.1,2414700,37.341
4/18/2007,58.2,58.2,57,57.65,1669800,38.373
4/17/2007,58.1,58.1,57.2,57.45,2270700,38.24
4/16/2007,57.05,58.1,56.95,58.1,2826700,38.673
4/13/2007,57.9,58,56.85,57.2,1952500,38.074
4/12/2007,58.3,58.3,57.2,57.8,2430200,38.473
4/11/2007,59.4,60,58.45,59.2,3082200,38.812
4/10/2007,58.4,60,58.4,59.05,4110300,38.714
4/9/2007,58.4,58.4,58.4,58.4,0,38.288
4/6/2007,58.4,58.4,58.4,58.4,0,38.288
4/5/2007,58.4,58.4,58.4,58.4,0,38.288
4/4/2007,59,59,58.25,58.4,4199400,38.288
4/3/2007,57,57.9,56.9,57.8,1337700,37.895
4/2/2007,57.5,58,56.1,57,2737800,37.37
3/30/2007,58.2,58.2,56.5,57.2,2365400,37.501
3/29/2007,56.5,57.65,56.15,57.55,3223100,37.731
3/28/2007,55.4,56.6,55.35,56.1,2688500,36.78
3/27/2007,55.7,55.7,55.35,55.35,1492500,36.288
3/26/2007,56,56,55.3,55.95,1863000,36.682
3/23/2007,56.1,56.4,55.55,55.6,1680400,36.452
3/22/2007,56.5,56.5,55.7,56,2616500,36.714
3/21/2007,54.5,55.15,53.85,55.15,2509400,36.157
3/20/2007,54.7,55.05,54.3,54.3,1348400,35.6
3/19/2007,54.4,55,53.75,55,1102300,36.059
3/16/2007,54.6,54.85,53.65,53.75,3195100,35.239
3/15/2007,55.3,55.85,54.35,55.25,2476500,36.223
3/14/2007,53.05,54.35,53.05,53.6,3997400,35.141
3/13/2007,55.7,56.2,55,55.7,4131400,36.518
3/12/2007,56,56,55.05,55.2,2446300,36.19
3/9/2007,55.5,56.1,54.85,55.55,7776400,36.419
3/8/2007,54.85,55.8,54,55.55,3657000,36.419
3/7/2007,55.65,55.65,53.7,54,5207100,35.403
3/6/2007,53.8,55.45,53,54.3,6487400,35.6
3/5/2007,53.6,54.25,52.7,53.55,5329900,35.108
3/2/2007,54.9,55.3,54.3,54.7,5561600,35.862
3/1/2007,57.25,57.25,54.7,54.85,7055200,35.96
2/28/2007,56.3,57.6,56.3,57.4,4062400,37.632
2/27/2007,59,59,57.85,58.5,4900000,38.353
2/26/2007,59.2,59.2,58.4,58.8,1018000,38.55
2/23/2007,59.3,59.3,58.3,59,2091100,38.681
2/22/2007,58.4,59.1,58.2,59.05,2028700,38.714
2/21/2007,58.95,59.35,58.3,58.4,2152100,38.288
2/20/2007,58.95,58.95,58.95,58.95,0,38.649
2/19/2007,58.95,58.95,58.95,58.95,0,38.649
2/16/2007,58.8,59.2,58.55,58.95,2383500,38.649
2/15/2007,57.5,58.8,57.45,58.8,2610200,38.55
2/14/2007,57.9,58.2,57.6,57.75,3111300,37.862
2/13/2007,59.05,59.05,57.95,57.95,2353600,37.993
2/12/2007,58.1,58.95,57.95,58.55,1421600,38.386
2/9/2007,58.2,58.9,58,58,2479000,38.026
2/8/2007,59.1,59.1,57.9,58.9,5165200,38.616
2/7/2007,59.45,59.45,58.65,59.35,1648600,38.911
2/6/2007,59.5,59.5,58.6,58.75,1882500,38.517
2/5/2007,59.1,59.1,58.2,58.9,2341700,38.616
2/2/2007,59,59,58.25,58.25,2918500,38.19
2/1/2007,59.15,59.25,58.2,58.4,4328900,38.288
1/31/2007,59,59.25,58.1,58.3,3793500,38.222
1/30/2007,58.35,59.1,58.3,59.1,929500,38.747
1/29/2007,58.1,59.4,58,58.35,2607400,38.255
1/26/2007,57.75,59.05,57.4,58.85,2818600,38.583
1/25/2007,58.35,58.65,57.75,58.3,1804000,38.222
1/24/2007,58.5,58.5,57.2,58,2260700,38.026
1/23/2007,58.9,59.1,58.3,58.5,1592600,38.353
1/22/2007,58.65,59.1,58.65,59,2039400,38.681
1/19/2007,58.3,58.6,58,58.35,2296600,38.255
1/18/2007,58,58.35,57.15,58.35,3143300,38.255
1/17/2007,57.95,57.95,57,57.35,2980100,37.6
1/16/2007,56.15,56.85,55.8,56.6,2785900,37.108
1/15/2007,56.4,57.2,56.25,57.15,1887300,37.468
1/12/2007,56.8,56.8,55.95,56,2072200,36.714
1/11/2007,56.7,56.75,55.35,56.1,2894700,36.78
1/10/2007,55.7,56.6,55.65,56.35,4243600,36.944
1/9/2007,57.35,57.35,55.55,55.7,4009200,36.518
1/8/2007,56.4,56.6,56.05,56.15,1882800,36.813
1/5/2007,57.3,57.55,56.3,56.6,3040000,37.108
1/4/2007,57.6,57.75,56,56.6,2887800,37.108
1/3/2007,57.8,57.8,56.5,57.05,2757900,37.403
1/2/2007,57.4,57.8,56.85,57.5,1658300,37.698
1/1/2007,57.6,57.6,57.6,57.6,0,37.763
12/29/2006,57.5,58,56.8,57.6,1077500,37.763
12/28/2006,58.1,58.45,56.55,57.45,2136700,37.665
12/27/2006,57,58,56.5,58,1337500,38.026
12/26/2006,57.3,57.3,57.3,57.3,0,37.567
12/25/2006,57.3,57.3,57.3,57.3,0,37.567
12/22/2006,56.95,58.5,56.95,57.3,1993000,37.567
12/21/2006,57.2,57.5,56.8,57,1919200,37.37
12/20/2006,54.7,56.5,54.7,55.6,2463000,36.452
12/19/2006,56.5,56.5,54.55,54.9,4032700,35.993
12/18/2006,57.9,57.9,56.2,56.2,4437800,36.846
12/15/2006,56.6,58.35,56.6,57.9,5895700,37.96
12/14/2006,54.5,57.35,54.5,56.3,6891000,36.911
12/13/2006,52.8,54.4,52.8,54.05,3929200,35.436
12/12/2006,52.6,53.45,52.6,52.95,1720200,34.715
12/11/2006,52.4,53.5,52.25,53,2693300,34.748
12/8/2006,53.2,53.5,52.4,52.4,2079600,34.354
12/7/2006,53.25,53.25,51.9,52.35,2002600,34.321
12/6/2006,51.75,52.75,51.75,52.7,5018400,34.551
12/5/2006,52,52,51.2,51.7,3195200,33.895
12/4/2006,50.25,51.05,50.1,51,2591300,33.436
12/1/2006,51.65,52.25,50,50.25,6914300,32.945
11/30/2006,51.5,51.85,50.9,51.4,5791500,33.371
11/29/2006,49.95,51.15,49.95,50.7,4184500,32.916
11/28/2006,50.65,50.65,49.9,49.9,2091500,32.397
11/27/2006,50.6,50.75,50.15,50.35,1330300,32.689
11/24/2006,50.65,51.25,50.6,50.7,1104400,32.916
11/23/2006,50.7,51.2,50.45,50.8,1275600,32.981
11/22/2006,51.4,51.4,50.75,50.95,1893600,33.079
11/21/2006,51,51.2,50.7,50.7,1712000,32.916
11/20/2006,51.1,51.2,50.65,50.65,2245200,32.884
11/17/2006,50.5,51.55,50.4,51.1,1849900,33.176
